ID,Sales_Price,Zoning,Lot_Area,Alley,Lot_Config,Overall_Qual,Foundation,Bsmt_SF,Central_Air,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedrooms,Kitchen,TotalRooms,Fireplaces,Garage_Cars
1003,180000,Low_Density,5070,NoAccess,Inside,Excellent,others,1280,Y,1280,0,2,0,2,1,5,0,2
1004,181000,Low_Density,10839,NoAccess,Corner,Good,others,926,Y,926,678,2,1,3,1,7,1,2
1005,183000,Low_Density,11184,NoAccess,Corner,Good,others,932,Y,932,701,2,1,3,1,7,1,2
1006,188000,Low_Density,8000,NoAccess,Inside,Good,others,773,Y,773,885,2,1,3,1,8,1,2
1007,194500,Low_Density,10832,NoAccess,Corner,Good,others,712,Y,1086,809,2,1,3,1,7,1,2
1008,185000,Low_Density,14067,NoAccess,Front,Good,others,836,Y,851,858,2,1,3,1,7,0,2
1009,189000,Low_Density,4671,NoAccess,Inside,Excellent,others,1228,Y,1228,0,2,0,2,1,5,1,2
1010,188500,Low_Density,5950,NoAccess,Inside,Excellent,others,1337,Y,1337,0,2,0,2,1,5,1,2
1011,355000,Low_Density,13543,NoAccess,Corner,Excellent,others,1168,Y,1168,1332,3,1,5,1,9,1,3
1012,325000,Low_Density,11198,NoAccess,Inside,Excellent,others,1122,Y,1134,1370,2,1,4,1,11,1,3
1013,387000,Low_Density,15401,NoAccess,CulDSac,Excellent,others,1884,Y,1884,0,2,0,2,1,7,1,3
1014,115000,Low_Density,31220,NoAccess,Front,Good,others,1632,Y,1474,0,1,0,3,1,7,2,2
1015,334000,Low_Density,8118,NoAccess,Inside,Excellent,others,1710,Y,1710,0,2,0,2,1,6,1,2
1016,133000,Low_Density,47280,NoAccess,Inside,Good,others,1488,Y,1488,0,2,1,3,1,6,1,2
1017,215000,Low_Density,20544,NoAccess,CulDSac,Good,others,791,Y,1236,857,2,1,3,1,7,1,2
1018,226500,Low_Density,12680,NoAccess,Inside,Good,others,1675,Y,1688,0,2,0,2,1,6,1,2
1019,175500,Low_Density,12090,NoAccess,Inside,Good,others,1422,Y,1422,0,2,0,3,1,7,1,2
1020,181900,Low_Density,10825,NoAccess,Inside,Good,others,1260,Y,1260,0,2,0,3,1,6,0,2
1021,235000,Low_Density,18559,NoAccess,CulDSac,Good,others,2048,Y,2064,0,2,0,3,1,7,2,2
1022,220000,Low_Density,14450,NoAccess,Inside,Good,others,1782,Y,1782,0,2,0,3,1,6,1,2
1023,272000,Low_Density,12227,NoAccess,Corner,Good,others,1330,Y,1542,1330,2,1,4,1,11,1,2
1024,161000,Low_Density,13068,NoAccess,Corner,Good,others,1211,Y,1211,0,2,0,3,1,6,1,2
1025,175000,Low_Density,15611,NoAccess,Corner,Average,others,1126,Y,1126,0,2,0,3,1,6,0,2
1026,185000,Low_Density,10400,NoAccess,Inside,Good,others,738,Y,1277,767,2,1,3,1,7,1,2
1027,146900,Low_Density,9743,NoAccess,Inside,Average,others,720,Y,720,588,1,1,3,1,7,0,2
1028,292500,Low_Density,12511,NoAccess,Corner,Good,others,1420,Y,1420,1420,2,1,4,1,8,2,4
1029,180000,Low_Density,11361,NoAccess,Inside,Good,others,1193,Y,1523,0,2,0,3,1,7,1,2
1030,159900,Low_Density,10400,NoAccess,Inside,Good,others,1444,Y,1444,0,2,0,2,1,5,1,2
1031,205000,Low_Density,10480,NoAccess,Inside,Good,others,803,Y,1098,866,2,1,4,1,8,1,2
1032,157000,Low_Density,10000,NoAccess,Inside,Average,others,1176,Y,1178,0,1,1,3,1,5,1,2
1033,306000,Low_Density,14311,NoAccess,Front,Excellent,others,1236,Y,1236,1104,2,1,4,1,9,1,3
1034,133000,Low_Density,9000,NoAccess,Front,Average,others,896,Y,896,896,2,2,4,2,8,0,2
1035,151000,Low_Density,9750,NoAccess,Front,Good,others,1054,Y,1054,0,1,1,3,1,6,0,2
1036,111900,Low_Density,10295,NoAccess,Front,Poor,others,936,Y,936,0,1,0,2,1,4,0,1
1037,123000,Low_Density,7560,NoAccess,Inside,Average,others,864,Y,864,0,1,0,3,1,5,0,2
1038,111250,Low_Density,12735,NoAccess,Front,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
1039,181000,High_Density,4060,NoAccess,Inside,Good,others,1405,Y,1337,0,2,0,2,1,5,0,2
1040,103400,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
1041,100000,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
1042,100500,Medium_Density,1890,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
1043,106000,Medium_Density,1869,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
1044,85400,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,4,0,1
1045,89500,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
1046,111750,Medium_Density,1680,NoAccess,Inside,Average,others,630,Y,630,672,2,1,3,1,6,0,1
1047,140000,Low_Density,4043,NoAccess,Inside,Good,others,1069,Y,1069,0,2,0,2,1,4,0,2
1048,143000,Low_Density,2308,NoAccess,Front,Good,others,855,Y,855,601,2,1,4,1,7,0,2
1049,148500,Low_Density,2529,NoAccess,Inside,Good,others,1055,Y,1055,0,2,0,2,1,4,0,2
1050,110000,Low_Density,9477,NoAccess,Corner,Average,others,864,Y,892,0,1,0,3,1,5,0,1
1051,394617,Low_Density,12444,NoAccess,Front,Excellent,others,1932,Y,1932,0,2,0,2,1,7,1,3
1052,426000,Low_Density,12474,NoAccess,Inside,Excellent,others,1682,Y,1742,590,2,1,3,1,9,1,3
1053,385000,Low_Density,14803,NoAccess,Inside,Excellent,others,2078,Y,2084,0,2,0,2,1,7,1,3
1054,446261,Low_Density,14948,NoAccess,Inside,Excellent,others,1452,Y,1476,1237,2,1,3,1,11,1,3
1055,317500,Low_Density,12704,NoAccess,Inside,Excellent,others,1582,Y,1582,0,2,0,3,1,7,0,3
1056,372402,Low_Density,13891,NoAccess,Inside,Excellent,others,1710,Y,1710,0,2,0,2,1,6,1,3
1057,417500,Low_Density,13693,NoAccess,Inside,Excellent,others,2418,Y,2464,0,2,1,4,1,9,1,3
1058,383000,Low_Density,14418,NoAccess,Inside,Excellent,others,1950,Y,1950,0,2,0,2,1,7,1,3
1059,390000,Low_Density,13418,NoAccess,Inside,Excellent,others,1850,Y,1850,898,2,1,4,1,9,1,3
1060,460000,Low_Density,12539,NoAccess,Inside,Excellent,others,1620,Y,1632,1158,2,1,4,1,10,1,4
1061,379000,Low_Density,12151,NoAccess,Inside,Excellent,others,1414,Y,1414,917,2,1,3,1,9,1,3
1062,250000,Low_Density,8899,NoAccess,Inside,Excellent,others,948,Y,948,1140,2,1,4,1,10,1,3
1063,316000,Low_Density,10574,NoAccess,Inside,Excellent,others,1148,Y,1170,1162,2,1,4,1,9,1,3
1064,615000,Low_Density,12720,NoAccess,Inside,Excellent,others,2535,Y,2470,0,1,1,1,1,7,2,3
1065,412500,Low_Density,13688,NoAccess,Inside,Excellent,others,1572,Y,1572,1096,2,1,3,1,10,2,3
1066,284000,Low_Density,10625,NoAccess,Inside,Good,others,998,Y,1006,1040,2,1,3,1,8,1,3
1067,284000,Low_Density,10845,NoAccess,Corner,Excellent,others,1603,Y,1575,0,2,0,2,1,7,1,3
1068,421250,Low_Density,16900,NoAccess,Inside,Excellent,others,1479,Y,1515,1134,2,1,4,1,10,1,3
1069,370000,Low_Density,16451,NoAccess,Corner,Excellent,others,1765,Y,1804,886,2,1,4,1,9,1,3
1070,336860,Low_Density,10110,NoAccess,Inside,Excellent,others,1858,Y,1866,0,2,0,2,1,7,1,3
1071,367294,Low_Density,8769,NoAccess,Corner,Excellent,others,1702,Y,1702,0,1,1,1,1,7,1,3
1072,192000,Low_Density,12304,NoAccess,Corner,Good,others,1367,Y,1367,0,2,0,2,1,6,1,2
1073,274000,Low_Density,12677,NoAccess,Inside,Excellent,others,1518,Y,1518,0,1,1,1,1,6,1,2
1074,266000,Low_Density,8849,NoAccess,Inside,Excellent,others,1684,Y,1684,0,2,0,2,1,6,1,2
1075,370967,Low_Density,8232,NoAccess,Inside,Excellent,others,1800,Y,1800,0,2,0,2,1,6,1,3
1076,234250,Low_Density,6240,NoAccess,Inside,Excellent,others,1342,Y,1342,0,2,0,2,1,6,1,2
1077,219500,Low_Density,6240,NoAccess,Inside,Excellent,others,1342,Y,1342,0,2,0,2,1,6,1,2
1078,155000,Low_Density,2448,NoAccess,Inside,Good,others,764,Y,764,862,2,1,2,1,6,0,2
1079,154000,Low_Density,2448,NoAccess,Inside,Good,others,764,Y,764,862,2,1,2,1,6,0,2
1080,207000,Medium_Density,8198,NoAccess,Front,Good,others,1358,Y,1358,0,2,0,2,1,6,1,2
1081,195000,Low_Density,3940,NoAccess,Inside,Good,others,1415,Y,1455,0,2,0,2,1,6,1,3
1082,219990,Medium_Density,3940,NoAccess,Inside,Good,others,1393,Y,1576,0,2,0,2,1,7,1,3
1083,191000,Low_Density,3182,NoAccess,Inside,Good,others,1346,Y,1504,0,2,0,2,1,7,1,2
1084,159895,Low_Density,3182,NoAccess,Inside,Good,others,1266,Y,1266,0,2,0,2,1,6,1,2
1085,187687,Low_Density,3710,NoAccess,Inside,Good,others,1146,Y,1246,0,2,0,2,1,5,1,2
1086,179000,Low_Density,9024,NoAccess,Inside,Good,others,789,Y,813,702,2,1,3,1,8,1,2
1087,193000,Low_Density,7415,NoAccess,Inside,Good,others,839,Y,864,729,2,1,3,1,8,1,2
1088,190000,Low_Density,9587,NoAccess,Inside,Good,others,856,Y,1166,0,2,0,2,1,5,0,2
1089,176000,Low_Density,8029,NoAccess,Inside,Good,others,728,Y,728,728,2,1,3,1,8,0,2
1090,188000,Low_Density,8010,NoAccess,Inside,Good,others,840,Y,840,880,2,1,3,1,7,1,2
1091,213000,Low_Density,8396,NoAccess,Inside,Good,others,847,Y,847,1139,2,1,4,1,9,1,2
1092,217300,Low_Density,7301,NoAccess,Inside,Good,others,1350,Y,1358,0,2,0,2,1,6,1,2
1093,186500,Low_Density,10261,NoAccess,Inside,Good,others,936,Y,962,830,2,1,3,1,8,1,2
1094,226750,Low_Density,8220,NoAccess,Inside,Good,others,982,Y,1008,884,2,1,3,1,8,1,2
1095,184000,Low_Density,15384,NoAccess,Inside,Good,others,788,Y,788,702,2,1,3,1,8,1,2
1096,176000,Low_Density,7750,NoAccess,Inside,Good,others,707,Y,707,707,2,1,3,1,6,1,2
1097,225000,Low_Density,12460,NoAccess,Front,Good,others,1037,Y,1037,1285,2,1,4,1,8,1,2
1098,185900,Low_Density,8390,NoAccess,Inside,Good,others,831,Y,873,778,2,1,3,1,7,1,2
1099,284500,Low_Density,9660,NoAccess,Inside,Excellent,others,1173,Y,1182,1017,2,1,3,1,9,1,2
1100,315000,Low_Density,9200,NoAccess,Inside,Excellent,others,1470,Y,1470,1160,2,1,4,1,8,1,3
1101,250000,Low_Density,14260,NoAccess,Front,Excellent,others,1145,Y,1145,1053,2,1,4,1,9,1,3
1102,291000,Low_Density,11000,NoAccess,Front,Excellent,others,1519,Y,1533,639,2,1,4,1,8,1,3
1103,350000,Low_Density,11675,NoAccess,Inside,Excellent,others,1982,Y,2006,0,2,0,2,1,5,1,3
1104,279500,Low_Density,10990,NoAccess,CulDSac,Good,others,1064,Y,1064,1061,2,1,4,1,12,2,2
1105,290000,Low_Density,11929,NoAccess,CulDSac,Excellent,others,1242,Y,1251,1250,2,1,4,1,9,1,3
1106,350000,Low_Density,10437,NoAccess,Inside,Excellent,others,2109,Y,2113,0,2,1,2,1,7,1,3
1107,341000,Low_Density,10542,NoAccess,Inside,Good,others,1311,Y,1325,1093,2,1,3,1,9,1,3
1108,287500,Low_Density,10010,NoAccess,Inside,Good,others,1080,Y,1108,1089,2,1,4,1,9,1,3
1109,271000,Low_Density,10944,NoAccess,Inside,Good,others,1223,Y,1223,904,2,1,3,1,5,2,2
1110,301500,Low_Density,14303,NoAccess,Corner,Excellent,others,1986,Y,1987,0,2,0,2,1,7,1,2
1111,235128,Low_Density,11932,NoAccess,Front,Excellent,others,1580,Y,1580,0,2,0,3,1,7,0,3
1112,214000,Low_Density,14598,NoAccess,CulDSac,Good,others,894,Y,894,1039,2,1,4,1,9,1,3
1113,232000,Low_Density,11957,NoAccess,Inside,Excellent,others,1574,Y,1574,0,2,0,3,1,7,1,3
1114,240000,Low_Density,13253,NoAccess,Inside,Good,others,1578,Y,1578,0,2,0,3,1,7,1,3
1115,264132,Low_Density,14587,NoAccess,Inside,Excellent,others,1498,Y,1506,0,2,0,2,1,6,1,2
1116,245000,Low_Density,10206,NoAccess,Inside,Excellent,others,1563,Y,1563,0,2,0,3,1,6,1,3
1117,227680,Low_Density,12274,NoAccess,Front,Good,others,1417,Y,1428,0,2,0,3,1,6,0,2
1118,257000,Low_Density,9801,NoAccess,Inside,Excellent,others,1341,Y,1341,520,3,0,3,1,7,1,3
1119,297900,Low_Density,9428,NoAccess,Inside,Excellent,others,955,Y,955,919,2,1,3,1,8,1,3
1120,247000,Low_Density,10037,NoAccess,Corner,Excellent,others,1460,Y,1460,0,2,0,3,1,6,1,2
1121,212700,FloatingVillage,8640,NoAccess,Inside,Excellent,others,1363,Y,1372,0,2,0,3,1,6,0,2
1122,250580,FloatingVillage,8640,NoAccess,Inside,Good,others,1372,Y,1372,0,2,0,3,1,6,0,2
1123,182000,FloatingVillage,11639,NoAccess,Corner,Good,others,1428,Y,1428,0,2,0,3,1,6,0,2
1124,226700,FloatingVillage,9803,NoAccess,Inside,Good,others,866,Y,866,902,2,1,3,1,7,0,2
1125,250000,FloatingVillage,9375,NoAccess,Inside,Excellent,others,1053,Y,1053,939,2,1,3,1,9,1,2
1126,250000,FloatingVillage,10625,NoAccess,Inside,Good,others,1026,Y,1026,932,2,1,3,1,9,1,3
1127,339750,FloatingVillage,10800,NoAccess,Inside,Excellent,others,1034,Y,1050,1028,2,1,3,1,8,1,3
1128,205950,FloatingVillage,8125,NoAccess,Inside,Good,others,813,Y,822,843,2,1,3,1,7,0,2
1129,256000,FloatingVillage,10625,NoAccess,Inside,Excellent,others,1660,Y,1660,0,2,0,3,1,7,1,3
1130,230348,FloatingVillage,7500,Paved,Inside,Good,others,1218,Y,1218,0,2,0,2,1,6,0,2
1131,207500,FloatingVillage,8791,NoAccess,Inside,Good,others,864,Y,864,864,2,1,3,1,7,0,2
1132,141000,Low_Density,7500,NoAccess,Inside,Good,others,1080,Y,1080,0,1,0,3,1,6,0,0
1133,188000,Low_Density,10110,NoAccess,Inside,Good,others,835,Y,835,861,2,1,3,1,7,0,2
1134,192500,Low_Density,12774,NoAccess,Front,Good,others,835,Y,835,828,2,1,3,1,8,0,2
1135,146000,Low_Density,13072,NoAccess,Inside,Good,others,1175,Y,1175,0,1,0,3,1,6,0,0
1136,159000,Low_Density,13695,NoAccess,Inside,Average,others,1114,Y,1114,0,1,1,3,1,6,0,2
1137,155000,Low_Density,13695,NoAccess,Inside,Good,others,1114,Y,1114,0,1,0,3,1,6,0,2
1138,173000,Low_Density,8366,NoAccess,Inside,Good,others,798,Y,798,842,2,1,3,1,6,0,2
1139,170000,Low_Density,9260,NoAccess,Corner,Good,others,1162,Y,1162,0,2,0,3,1,6,0,2
1140,182000,Low_Density,8453,NoAccess,Inside,Good,others,754,Y,754,855,2,1,3,1,6,0,2
1141,163000,Low_Density,8480,NoAccess,Inside,Good,others,886,Y,886,794,2,1,3,1,7,0,2
1142,193500,Low_Density,8125,NoAccess,Inside,Good,others,1408,Y,1679,0,2,0,3,1,7,1,2
1143,189000,Low_Density,14565,NoAccess,CulDSac,Good,others,832,Y,832,825,2,1,3,1,6,0,2
1144,190500,Low_Density,8450,NoAccess,Inside,Good,others,827,Y,827,850,2,1,3,1,7,0,2
1145,175000,Low_Density,8285,NoAccess,Corner,Good,others,836,Y,844,893,2,1,3,1,7,0,2
1146,179200,Low_Density,7153,NoAccess,Inside,Good,others,1278,Y,1294,0,2,0,3,1,6,0,2
1147,187000,Low_Density,9291,NoAccess,Corner,Good,others,832,Y,832,878,2,1,3,1,7,0,2
1148,193000,Low_Density,8012,NoAccess,Inside,Good,others,1604,Y,1617,0,2,0,2,1,5,1,2
1149,153900,Low_Density,7892,NoAccess,Inside,Good,others,1199,Y,1199,0,2,0,2,1,5,0,2
1150,128000,Low_Density,9100,NoAccess,Inside,Average,others,984,Y,984,0,1,0,3,1,5,1,1
1151,144000,Low_Density,12968,NoAccess,Inside,Average,others,912,Y,912,0,1,0,2,1,4,0,1
1152,135000,Low_Density,8100,NoAccess,Inside,Average,others,864,Y,864,0,1,0,3,1,5,1,1
1153,115000,Low_Density,8450,NoAccess,Inside,Average,others,890,N,890,0,1,0,3,1,5,0,1
1154,119916,Low_Density,6360,NoAccess,Inside,Average,others,864,Y,864,0,1,0,3,1,5,0,1
1155,142000,Low_Density,6768,NoAccess,Inside,Good,others,912,Y,912,0,1,0,3,1,5,0,1
1156,192000,Low_Density,19508,NoAccess,Inside,Good,others,1430,Y,1430,0,2,0,3,1,6,2,2
1157,140000,Low_Density,10759,NoAccess,Corner,Average,others,1001,Y,1001,640,2,0,4,1,5,1,2
1158,290000,Low_Density,9205,NoAccess,Inside,Good,others,930,Y,1364,1319,2,1,4,1,9,2,2
1159,372500,Low_Density,11025,NoAccess,Inside,Excellent,others,1848,Y,1827,959,2,1,4,1,10,1,2
1160,196000,FloatingVillage,4282,Paved,Inside,Good,others,1391,Y,1391,0,2,0,2,1,5,0,2
1161,171900,FloatingVillage,4017,Paved,Inside,Good,others,625,Y,625,625,2,1,2,1,5,0,2
1162,178000,FloatingVillage,3435,Paved,Corner,Good,others,1235,Y,1245,0,2,0,1,1,5,0,2
1163,165000,FloatingVillage,3180,Paved,Inside,Good,others,600,Y,600,600,2,1,2,1,5,0,2
1164,146000,FloatingVillage,3180,Paved,Inside,Good,others,689,Y,703,689,2,0,2,1,5,0,2
1165,146000,FloatingVillage,3604,Paved,Corner,Good,others,689,Y,703,689,2,0,2,1,5,0,2
1166,179400,FloatingVillage,2280,Paved,Inside,Good,others,744,Y,757,744,2,1,3,1,6,0,2
1167,172900,FloatingVillage,2280,Paved,Inside,Good,others,744,Y,757,792,2,1,3,1,6,0,2
1168,300000,FloatingVillage,4765,NoAccess,Inside,Excellent,others,1614,Y,1638,0,2,0,2,1,5,1,2
1169,285000,FloatingVillage,4538,NoAccess,Inside,Excellent,others,1310,Y,1310,0,1,1,1,1,5,1,2
1170,290000,FloatingVillage,4385,NoAccess,Inside,Excellent,others,1419,Y,1419,0,1,1,2,1,5,1,2
1171,305000,FloatingVillage,4109,NoAccess,Inside,Excellent,others,1557,Y,1557,0,2,0,2,1,5,1,2
1172,328900,FloatingVillage,5119,NoAccess,CulDSac,Excellent,others,1698,Y,1709,0,2,0,2,1,5,1,2
1173,160000,FloatingVillage,2160,Paved,Inside,Good,others,600,Y,624,628,2,1,2,1,4,0,2
1174,170000,FloatingVillage,2160,Paved,Inside,Good,others,672,Y,684,720,2,1,3,1,5,0,2
1175,223000,FloatingVillage,10646,NoAccess,Corner,Good,others,858,Y,872,917,2,1,3,1,7,1,2
1176,170000,FloatingVillage,2645,Paved,Inside,Excellent,others,960,Y,962,624,2,1,3,1,7,0,2
1177,200000,FloatingVillage,2645,Paved,Inside,Excellent,others,960,Y,962,645,2,1,3,1,7,0,2
1178,345000,FloatingVillage,3951,Paved,Inside,Excellent,others,970,Y,1469,924,2,1,2,1,7,1,2
1179,245500,Low_Density,14963,NoAccess,Inside,Excellent,others,1260,Y,1288,0,1,1,1,1,4,2,2
1180,217500,Low_Density,11064,NoAccess,CulDSac,Excellent,others,1230,Y,1239,0,1,1,1,1,4,1,2
1181,324000,Low_Density,10846,NoAccess,CulDSac,Excellent,others,1719,Y,1719,0,1,1,1,1,6,2,2
1182,162500,Low_Density,11120,NoAccess,CulDSac,Good,others,1232,Y,1232,0,2,0,3,1,6,0,2
1183,150000,Low_Density,24572,NoAccess,CulDSac,Excellent,others,994,Y,1599,1345,2,2,3,1,9,1,3
1184,290000,Low_Density,16280,NoAccess,Inside,Excellent,others,1426,Y,1671,0,3,0,3,1,6,1,2
1185,205000,FloatingVillage,7500,NoAccess,Inside,Good,others,952,Y,952,860,2,1,3,1,7,1,2
1186,174000,Low_Density,10400,NoAccess,Inside,Good,others,1304,Y,1682,0,2,0,3,1,7,1,2
1187,183000,Low_Density,11104,NoAccess,Inside,Good,others,1427,Y,1427,0,2,0,4,1,7,0,2
1188,150000,Low_Density,11050,NoAccess,Inside,Good,others,1740,Y,1740,0,1,1,4,1,8,1,2
1189,145000,Low_Density,11040,NoAccess,Inside,Good,others,1258,Y,1258,0,2,0,3,1,5,0,2
1190,215000,Low_Density,15387,NoAccess,CulDSac,Good,others,1620,Y,1620,0,2,0,4,1,8,1,2
1191,140500,Low_Density,9750,NoAccess,Inside,Average,others,1625,Y,1625,0,2,0,4,2,8,0,2
1192,240000,Low_Density,10800,NoAccess,Inside,Good,others,1522,Y,1548,1066,2,1,4,1,9,1,2
1193,141000,Low_Density,8814,NoAccess,Inside,Average,others,732,Y,732,732,1,1,4,1,7,0,2
1194,147000,Low_Density,8872,NoAccess,Corner,Average,others,912,Y,912,0,1,0,2,1,5,0,2
1195,135000,Low_Density,8125,NoAccess,Inside,Average,others,912,Y,925,0,1,0,3,1,5,0,2
1196,145000,Low_Density,11072,NoAccess,Inside,Average,others,1728,Y,1728,0,2,0,6,2,10,0,2
1197,142600,Low_Density,13101,NoAccess,Inside,Average,others,1728,Y,1728,0,2,0,6,2,10,0,2
1198,135000,Low_Density,9246,NoAccess,Inside,Average,others,1656,Y,1656,0,2,0,4,2,8,0,2
1199,170000,Low_Density,13355,NoAccess,Inside,Good,others,825,Y,845,825,1,1,4,1,7,0,2
1200,299800,Low_Density,8963,NoAccess,Inside,Excellent,others,1142,Y,1175,1540,3,1,4,1,11,2,2
1201,185000,Low_Density,9120,NoAccess,Inside,Good,others,901,Y,943,933,2,1,4,1,8,1,2
1202,173000,Low_Density,9130,NoAccess,Inside,Good,others,800,Y,800,832,1,1,4,1,7,0,2
1203,178400,Low_Density,12122,NoAccess,Corner,Good,others,944,Y,999,0,1,0,3,1,6,0,2
1204,176000,Low_Density,9900,NoAccess,Inside,Good,others,832,Y,1098,880,2,1,4,1,9,1,2
1205,98000,Low_Density,7785,NoAccess,Inside,Average,Slab,0,Y,1014,0,1,0,2,1,6,0,1
1206,109008,Low_Density,8593,NoAccess,Inside,Poor,others,907,Y,907,0,1,0,3,1,5,0,1
1207,135750,Low_Density,8475,NoAccess,Inside,Poor,others,952,Y,952,0,1,0,2,1,4,0,1
1208,155000,Low_Density,8700,NoAccess,Inside,Average,others,1120,Y,1128,0,2,0,3,1,6,0,2
1209,180500,Low_Density,10175,NoAccess,Inside,Good,others,1425,Y,1425,0,2,0,3,1,7,1,2
1210,174900,Low_Density,9020,NoAccess,Inside,Good,others,1127,Y,1165,0,1,1,3,1,6,0,2
1211,140000,Low_Density,9200,NoAccess,Inside,Good,others,1136,Y,1136,0,1,0,3,1,5,1,1
1212,145000,Low_Density,8250,NoAccess,Inside,Good,others,1092,Y,1092,0,1,0,3,1,6,0,2
1213,179900,Low_Density,9350,NoAccess,Inside,Average,others,1219,Y,1265,0,2,0,3,1,6,1,2
1214,168500,Low_Density,9020,NoAccess,Corner,Good,others,1248,Y,1350,0,1,1,3,1,6,0,2
1215,140000,Low_Density,9900,NoAccess,Corner,Average,others,1114,Y,1114,0,1,0,3,1,5,0,2
1216,145500,Low_Density,10007,NoAccess,Inside,Average,others,1053,Y,1053,0,1,1,3,1,5,0,1
1217,142000,Low_Density,10721,NoAccess,Inside,Good,others,1252,Y,1252,0,1,0,3,1,7,0,2
1218,141000,Low_Density,12493,NoAccess,Inside,Poor,others,1100,Y,1100,0,1,0,3,1,6,1,1
1219,153000,Low_Density,11332,NoAccess,Corner,Average,others,1118,Y,1118,0,1,0,3,1,6,0,1
1220,72500,Low_Density,6627,NoAccess,Corner,Average,others,0,N,720,0,1,0,2,1,4,0,1
1221,52000,Low_Density,4130,NoAccess,Inside,Average,others,270,Y,729,0,1,0,2,1,5,0,0
1222,118000,Low_Density,7420,NoAccess,Corner,Average,others,991,Y,1077,0,1,0,2,2,5,2,1
1223,87000,Low_Density,4882,NoAccess,Inside,Poor,others,348,Y,453,453,1,0,2,1,5,0,1
1224,141500,Low_Density,9600,NoAccess,Inside,Average,others,1296,Y,1496,0,2,0,3,1,6,0,2
1225,119000,Low_Density,9600,NoAccess,Inside,Good,others,1032,Y,1032,220,1,0,3,1,6,0,1
1226,141500,Low_Density,9600,NoAccess,Inside,Average,others,572,Y,1337,0,1,0,3,1,7,1,1
1227,165500,Low_Density,9600,NoAccess,Inside,Good,others,992,Y,1661,0,1,0,3,1,8,1,1
1228,112900,Low_Density,7584,NoAccess,Inside,Average,others,1036,Y,1036,0,1,0,3,1,5,0,1
1229,201800,Low_Density,13700,NoAccess,Inside,Good,others,864,Y,902,918,1,2,4,1,8,2,2
1230,163000,Low_Density,10197,NoAccess,Inside,Good,others,1362,Y,1362,0,1,1,3,1,6,1,2
1231,139950,Low_Density,7875,NoAccess,Inside,Average,others,1144,Y,1144,0,1,0,3,1,6,0,2
1232,174000,Low_Density,8400,NoAccess,Inside,Good,others,1319,Y,1537,0,1,1,3,1,7,1,2
1233,165000,Low_Density,9150,NoAccess,Corner,Good,others,1099,Y,1431,0,1,0,3,1,6,1,1
1234,227000,Low_Density,14670,NoAccess,Inside,Good,others,1104,Y,1104,884,2,1,4,1,9,1,2
1235,135000,Low_Density,7390,NoAccess,Inside,Average,others,1098,Y,1098,0,1,0,3,1,6,0,1
1236,124000,Low_Density,9204,NoAccess,Inside,Average,others,1144,Y,1144,0,1,1,3,1,6,0,1
1237,140000,Low_Density,7763,NoAccess,Inside,Average,others,931,Y,1283,0,1,0,3,1,6,0,2
1238,136500,Low_Density,8856,NoAccess,Inside,Average,others,1176,Y,1176,0,1,0,3,1,6,2,1
1239,185000,Low_Density,9840,NoAccess,Inside,Average,others,1248,Y,1440,0,2,0,2,1,7,0,1
1240,163000,Low_Density,9120,NoAccess,Inside,Good,others,1261,Y,1261,0,1,0,3,1,6,1,2
1241,166800,Low_Density,13200,NoAccess,Inside,Good,others,1395,Y,1570,0,1,0,3,1,5,1,2
1242,139000,Low_Density,9000,NoAccess,Inside,Good,others,1196,Y,1196,0,1,0,2,1,6,1,1
1243,166000,Low_Density,11900,NoAccess,Corner,Good,others,1392,Y,1392,0,1,1,3,1,6,2,2
1244,136000,Low_Density,9464,NoAccess,Corner,Good,others,1080,Y,1080,0,1,0,3,1,5,0,1
1245,133000,Low_Density,10425,NoAccess,Inside,Average,others,1104,Y,1104,0,1,0,3,1,5,0,1
1246,116000,Low_Density,11556,NoAccess,Inside,Average,others,720,Y,882,0,1,0,2,1,4,0,1
1247,137500,Low_Density,9373,NoAccess,Corner,Average,others,1152,Y,1152,0,1,1,3,1,6,0,2
1248,130000,Low_Density,12774,NoAccess,Inside,Average,others,984,N,950,0,1,0,2,1,5,0,2
1249,180000,Low_Density,14250,NoAccess,Inside,Good,others,998,Y,1790,0,2,0,3,1,6,2,2
1250,139000,Low_Density,7350,NoAccess,Corner,Average,others,952,Y,952,0,1,0,2,1,4,0,2
1251,110000,Low_Density,7677,NoAccess,Inside,Average,others,773,Y,773,0,1,0,2,1,4,0,1
1252,100000,Low_Density,8838,NoAccess,Inside,Average,others,0,Y,1764,0,2,1,4,1,7,1,1
1253,118500,Low_Density,8480,NoAccess,Inside,Average,others,832,Y,832,384,1,0,2,1,6,0,1
